id,name,host_id,host_name,room_type,price,minimum_nights,availability_365
18027636,Tiananmen Old Beijing Siheyuan,121798237,Dandan,Private room,1201,1,180
18027898,Sihe District near Nanluo Lane,121798237,Dandan,Private room,1201,1,180
18029091,"Sunshine big bedroom with separate toilet, spacious and comfortable. Suitable for the pursuit of savings.",5476658,Ming,Private room,201,3,364
18030700,Sunny Side Doublebed Room Near Chaoyangmen Poly Theater Galaxy SOHO Workman Sanlitun,18354861,Donald,Private room,148,1,169
18042749,Y1  Sihui Metro Lai Jinwen Garden  hardcover master bedroom free WiFi bag,24399335,Beijing short-term rental,Private room,208,3,357
18042854,"Geely University, Runfang Square hardcover",124152038,Quiet,Entire home/apt,148,1,0
18042914,Y2  Sihui Metro Lai Jinwen Garden  Hardcover master bedroom check in free WiFi,24399335,Beijing short-term rental,Private room,195,3,259
18042966,Y3  Sihui Metro Lai Jinwen Garden  hardcover secondary bag,24399335,Beijing short-term rental,Private room,188,3,356
18043006,Y4 hardcover three in house  Sihui Metro Lai Jinwen Garden  Total rental bag,24399335,Beijing short-term rental,Entire home/apt,611,5,278
18044592,                                                                               ,69351864,Chris,Entire home/apt,597,2,67
18044641,                                                                           ,69351864,Chris,Entire home/apt,597,2,64
18049853,"Beijing Financial Street, Fuku Children s People s Hospital, Northern University Hospital, warmth",60847977,Nest,Entire home/apt,470,1,365
18060341,"B1 Siheyuan Japanese Designer Hutong s Sun Loft  Drum Tower Subway 2 minutes, near Nanzhao Hai, New Wind System, Super Double Bed",85564466,Gilly,Entire home/apt,429,2,155
18061100,"Small Learning Apartment, Independent Bathroom",97466208,Feng Juan,Private room,101,1,0
18062024,Japanese style bedroom 8mins near the metro,108929069,Zhong,Private room,235,1,0
18062562," Shocking View   Metro   Housing End Welfare  Tiananmen Forbidden City, Airport Light Rail, Nanluogu Lane, Houhai, Yu Street, Poly Theater, Sanlitun",91536678,Wu,Private room,228,2,22
18066013, Kyoto s first economic and trade comfort boutique homestay  130 flat ambitions exclusive   Beside the Third Ring Road,107453863,sharp,Entire home/apt,799,2,360
18067606," First Economic and Trade Simple and Comfort Cottage  is better than neighboring economic and trade, railway health schools, Beijing information vocational technical school, room layout",107453863,sharp,Shared room,188,1,173
18067609," First economic and trade elegant and delicate service    you don t necessarily open it, but you will fall in love with",107453863,sharp,Shared room,262,1,361
18067612," First Economic Warm Candy Inn  I best understand your teenagers  It is more than the adjacent economic trade, the railway health school, and the little beauty look ",107453863,sharp,Private room,201,1,359
18068689,Beijing Miyun holds the river Bay Leisurely Mountain Boutique Homestay Chain Villa  Hikin Building ,124389976,Hirachma,Entire home/apt,2859,1,361
18068917,Guanlan Ya Room Ana Seaview Different Apartment,103797481,Rachel,Entire home/apt,986,1,0
18069420,High rise landscape room in the second district of Sifang Jingyuan,40914404,beautiful,Private room,235,1,365
18070468," Dawang Road, Baizi Bay  Nice Private Room All Expected Super Apartment s warm stand room",110264750,Tina,Private room,161,2,0
18076671,LGBT nest,124463990,Jj,Private room,201,1,0
18078443,02 Lihuiqiao Subway Warm Idope 1st 5 13 Line Subway Direct Bird Nest Tiananmen Miyami Palace Ossen Park,124482862,Balance,Entire home/apt,329,2,180
18079626,"A2 Siheyuan Designer Hutong s Sun Loft  Drum Tower Subway 2 minutes, close to Nanzheng Haihai, New Wind System, 2 Beds",85564466,Gilly,Entire home/apt,409,2,148
18081089,River s Home  Hidden Gem close to Sanlitun CY Park,44613346,Wen (River),Private room,201,2,159
18083571,"Metro Line 6 Huangqu Station boutique Loft. The room is big, the kitchen bathroom living room environment is good",108688850,Yan Qing,Private room,148,1,0
18084195,Apartments in the core area of   the business district,53233263,Hui Jun,Entire home/apt,564,1,154
18085853,"Warm and comfortable, panoramic balcony",123971082,cockroach,Entire home/apt,356,1,180
18086192,Niu South Station 4 Line 4 West Hongmen Station 200m European style luxury big two residence,115983514,bud,Entire home/apt,302,30,364
18086228,Building the National Gate Beijing Station Wangfujing Chaoyangmen Hotel Apartment Grand Room Warm and Comfort,124550181,Yan Bin,Entire home/apt,570,1,364
18089670," Fantasy  Senian castle style, Near North Airlines",54436429,Xingwei,Entire home/apt,1188,1,351
18095967, Air Garden  front door Tiananmen Chongwenmen Wangfujing Association and Tongren Hospital Sunshine Double King Room  3 ,87432646,Yu,Entire home/apt,658,1,344
18096008,"Paeon medicine, foreign trade, warm and comfortable",120641134,Flowerwork,Private room,295,1,137
18096037,Sixteen Youth Boutique Homestay   Sleeping with the book 6 people gods   super entertainment office learning public space,124636567,Squid,Shared room,141,1,180
18096336," Air Garden  Tiananmen Wangfujing Association and Tongren Hospital, one room, one bedroom, sunny double bed room  1 ",87432646,Yu,Entire home/apt,698,1,346
18097546,2011 Zhi Chunlu 5 5th Line 10 Subway Sunshine Queen Room,100576006,National week,Entire home/apt,396,1,347
18098167,Cozy Room Near 798 On Metro 14 798 Independent Room near Art Zone,18246572,CHAN,Private room,148,1,45
18099069, Manor  Near Media North Er Exterior Gaobeid Store National Trade Hotel Bed 24H Service Creative Homestay,54436429,Xingwei,Entire home/apt,758,1,358
18101230, Alice  Near North China Airlines first body Zhongguancun,54436429,Xingwei,Private room,289,1,354
18104340,Pinggu Sunshine Four in Chi Suites Suitable for Home Travel   Construction,124702467,enjoy,Private room,5502,1,364
18104921,"Neighboring Chang an Street, single price 13W     square meters warm, living room, near Beijing West Railway Station, close to West Second Ring. Suitable for work, tourism, study.",124704905,Yuqi,Entire home/apt,295,7,0
18112502,"The comfortable and quiet rooms near Metro Malian, Beijing Summer Palace, have independent channels and houses in room embedded bathrooms that have not been disturbed.",124789457,Harley,Private room,114,3,351
18113489,Ancient Inn Badaling Great Wall Old Academy,108068724,Pine,Shared room,671,1,365
18117043,Tongzhou Wanda Plaza is a single room,97723382,Please,Private room,101,1,180
18120096,"New national exhibition, the airport near the left bank of Rome Lake",124856869,Wendy,Entire home/apt,2986,1,365
18121666,      Beijing   Wangjing SOHO   Wangjing   798 14 line Dong Tong Station   warm one bedroom   24 hour housekeeper service style homestand,119868116,Rush,Entire home/apt,597,1,357
18124324, Weekyue Juhui  Utopia Garden Independent Single Room 3 Ten Master Queen Room 798 Wangjing Hengchong Circle Term Super Space Art Experience Loft,108692274,Di,Private room,235,2,79
18124483,Warm up and down,124904254,Yan Tong,Private room,181,1,231
18125394,near Tiananmen 3 bedrooms 7 guests with kitchen,107964962,king,Entire home/apt,872,1,97
18126036,East Zhimen Beijing Laimei Service Apartment King Room Beijing Laymayrest Double Room,108420010,Jing Elly,Entire home/apt,537,1,354
18127837," Only you live in the evening  Temple of Heaven, close to the double line subway hub, subway directly to Beijing South Railway Station, 5 minutes Airport Bus Station, Second Ring Road",124932164,Star,Private room,242,2,3
18129801,Drunk small courtyard,124953731,non-,Entire home/apt,2677,1,89
18130036,Shopping life One stop double subway sunshine independent apartment,103280846,green,Entire home/apt,289,1,365
18132048,Close to the Night University Trade CBD Media University Subway Huangqu,64156050,Yu Juan,Entire home/apt,577,1,365
18132195,Metro Line 4 Wei Gong Village,115235909,Zhao,Shared room,101,1,365
18133706," Flying to the Moon  Independence Room  Family Room , in the oversized terrace, see the Jiangshan who is laying down  ",115116989,Jane,Private room,497,1,0
18133879,"Beijing West Second Ring, convenient transportation, neat room, comfortable ",123144368,Lie,Shared room,101,5,365
18134122,"Room near Hutong, Central BJ",31516936,Melina,Private room,181,30,0
18141562,706 Metro Line 4 Renmin University Station Haidian Huangzhuang Station Sunshine is full,100576006,National week,Entire home/apt,396,1,365
18146256,01 Lishui Bridge Subway Next Next Next Next Next Next Next Tiananmen Bird s Nest 5 Oral            ,124482862,Balance,Entire home/apt,329,2,365
18146392,"Champaganda, Villa, Tiezi",125118545,Clear,Entire home/apt,1678,1,169
18148523,"The two in one renewal is open and short term, and the life is fully equipped.",92896496,Yinhang,Private room,201,1,0
18148614,"Champagne, fragrant villa party",125118545,Clear,Entire home/apt,1678,1,89
18148711,American wooden house super beautiful holiday housing unique housing independent complex second floor room Spris,98735538,Quiet,Entire home/apt,886,1,363
18148964,Service Apartment in downtown Beijing,31516936,Melina,Entire home/apt,752,2,364
18149500,Welcome to the Tea Trade Wanzi Beijing West Railway Station Military Museum Tiananmen Sunshine Warm Studio,124767978,Pepper,Entire home/apt,228,1,364
18151077,Pure White Art Space Best location in Sanlitun,64028459,Two cage,Entire home/apt,201,1,75
18152427,Holynite                                                           ,70926641,Gust,Entire home/apt,570,1,362
18161235," First See   Home    reading book, funny cat, coffee, slow time on the way",125261548,Jennifer,Private room,248,1,107
18161628,813 Zhongguancun Linear University Metro Line 4 Sunshine Energential Trends,100576006,National week,Entire home/apt,369,1,361
18162823,"Beijing Tiananmen Near Tang Lai Yawai 5 star luxury hotel business deluxe room  including a luxurious breakfast , only 4 km from Tiananmen, the subway 3 stood straight",103933985,Grace,Entire home/apt,651,1,0
18165447," First See   Home  Read, funny, coffee, slow time on the way",125261548,Jennifer,Private room,248,1,137
18169114,"Limited time   Special offer  New room  All sets of 2 bedrooms, 5 13 downstairs, Daihui Shuiqiao Station, near Bird s Nest Water Cube, convenient to the Great Wall, Forbidden City, Summer Palace, etc.",104707976,Jjy,Entire home/apt,295,1,330
18172281,North Out   North   Zhongguancun   New Oriental   Metro Line 4 Wei Gongcun A,115235909,Zhao,Shared room,101,1,70
18172659,"Melody s Home, CBD Guomao Shuangjing Fuli City Warm Independent Room",90596853,Melody,Private room,389,1,179
18182586,"Midi Bird Camp No. 1, Beijing, 800 meters over 800 meters, mountain housing, hill, hill   barbecue   open air movie   Ming Great Wall",125459934,Ginger,Entire home/apt,2181,1,87
18183194,Lunar Subway Subway,104583390,Precious,Entire home/apt,403,2,0
18188994,"Home in Beijing, Near CBD, 8mins to subway",71054621,WEI,Private room,201,5,0
18198498,"Staying in the exquisite apartment in the city center, enjoy the invincible convenience in the business district",30244900,Lele,Entire home/apt,852,2,52
18199463,Cosy single room near city center,108080016,Against,Private room,235,1,364
18202464,CBD National Baisi Bay European Dream Studio One Hall,67656191,Coming Home,Entire home/apt,497,1,358
18202972," Flying to the moon  The ultra large terrace of universities, living in the most style home owners",115116989,Jane,Shared room,141,2,0
18202988,"Take the wooden house, 20 people, small gatherings, whole hits, yard, barbecue",98735538,Quiet,Entire home/apt,1389,1,365
18202993, Flying to the moon  Beihang North Power is the most warm terrace homestay,115116989,Jane,Shared room,141,2,0
18203858," Flower Hall  Youth Design, Near Film Academy   Beihang   Zhi Sichun Road   Zhongguancun   Zoo   Five Oral",54436429,Xingwei,Entire home/apt,1886,1,332
18205021,Luxury 3 BR modern huge 300m2 APT,24640564,Dp,Entire home/apt,2503,1,364
18212694,"Yushu 16th Hospital, half mountain, homogeneous, hunting",125739532,Yuli small courtyard,Entire home/apt,2691,1,360
18214135,"City Village Chaoyang District Jintai Road Subway Station, 6 14",67884329,Cheng,Entire home/apt,235,1,357
18214207,Linglong Xiaoxiao Near Financial Street   West Railway Station   Tiananmen Hotel Apartment,26076327,Jane,Entire home/apt,591,1,364
18215094,International Trade Nanwei Travel Housekeen                   ,37451128,Fanny,Private room,208,1,121
18215994,"Transportation is convenient to Dongxuan City, fashion, comfortable independent bathroom, adjacent to major fashion shopping centers and attractions.",38885798,east,Private room,181,5,179
18216762," Old Beijing Hutong Life  Xicheng District Line 4 or Line 6 Sunshine Queen Room Recently, Sea Xidan Financial Street",108085970,Sensitive,Private room,121,30,0
18217880,Cozy Sofa Bed in hutong Siheyuan nearby Hao Gongwang Province Nanluogu Lane Beihai Park Yonghe Palace,108484630,Vicky,Shared room,302,1,0
18218984,"Summer Palace, Yuanmingyuan, Agricultural University, a single unit, 58 square meters, complete set of separate rooms",94964812,Qingcheng Mountain Room,Entire home/apt,336,1,330
18222384,Line 9 North European Town Landscape Independent Queen Room,47216916,Amilie (quiet),Private room,141,1,0
18223410,"There are real Beijing life in the second ring, walk to the Forbidden City, Haiyu Street, and the road is opposite the road",101297823,CICI,Entire home/apt,295,3,50
18223460,Line 6 Youth Road Station Chaoyang Joy City Peaches,125779044,peach,Private room,221,1,0
18224759,"Long rental discount  Shili River Guomao, all bedroom apartment, with Lin s home",111636540,Lin,Entire home/apt,268,30,364
18227657,"Empty service manager  Alone, for many years  People with stories",122165718,Ben,Private room,201,1,91
18233475,"Siki, two rooms, two rooms, 2 rooms, can be cooked",66529174,Lan Ying,Private room,597,3,11
18235931,Near Country Trade CBD Baisi Bay Subway   Hardcover Gray Pink Small Fresh Loft,116915690,good,Entire home/apt,497,1,358
18236274, Northern European style is a residence  can go to Sanli Endong Siki Street  ,77207050,small,Entire home/apt,382,1,80
18241816,"Subland No. 1 Miyutong Street Drum Tower Nilu Lane, close to Metro Line 5 2.",50801404,Sophie,Entire home/apt,201,1,335
18241858,"Tianxongyuan subway, two minutes, spacious and warm quarter room",8791128,Rab,Private room,141,2,158
18245922,"Living home, like your own home",126073566,Bin,Private room,322,1,365
18247782,"Near Children s Hospital, Nanke Road, Metro Line 1, Warm 2",116068117,Happiness,Entire home/apt,497,1,344
18250715, Comickers   Seaweed  Room6  Time Machine  National Conference Center Bird s Nest Near Subway,73586632,Comic chaser,Entire home/apt,396,3,48
